STATE,ALL_VAL_YR,E_COMMODITY,E_COMMODITY_LDESC,YEAR,MONTH,E_COMMODITY
WI,509425,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,07,081040
XX,1099007,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2018,07,081040
-,123819994,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
AZ,1675726,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
CA,44596769,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
DE,134069,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
FL,21746568,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
GA,8781176,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
IL,378563,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
MI,345286,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
MN,23659,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
NC,2344282,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
NJ,18214358,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
NY,156332,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
OR,89493,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
PA,4712390,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
SC,84482,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
SD,107442,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
TX,18241757,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
WA,893378,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
XX,1294264,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2021,05,081040
-,21909698,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
CA,5265272,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
DE,119897,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
FL,7626821,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
GA,25100,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
IL,194615,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
ME,75043,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
MI,39513,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
NC,198433,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
NJ,2681940,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
NY,192082,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
OR,266980,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
PA,4023775,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
TX,191791,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
VA,25100,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
WA,782815,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
WI,42150,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
XX,158371,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2016,02,081040
-,199802621,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
AR,75291,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
AZ,1199960,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
CA,64269436,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
CO,90826,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
DE,278254,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
FL,31104931,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
GA,9477489,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
IL,360918,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
IN,4329,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
KS,80000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
MA,1690954,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
MD,441866,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
ME,19978943,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
MI,746424,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
MN,44508,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
MO,4331,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
MS,53053,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
NC,5660654,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
ND,4410,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
NJ,22126313,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
NY,1274708,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
OH,224290,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
OR,12320496,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
PA,5856215,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
SC,50000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
TX,296977,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
WA,16054044,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
WI,4171909,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
WV,25000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
XX,1836092,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2014,11,081040
-,214988198,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
AK,25572,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
AZ,2842880,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
CA,59697141,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
CO,61640,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
DE,184228,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
FL,28438783,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
GA,12400504,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
IL,229055,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
IN,30122,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
KY,66557,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
MA,383546,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
ME,13484673,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
MI,745810,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
MN,76367,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
NC,4926423,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
NJ,34250424,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
NM,90000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
NV,69521,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
NY,905687,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
OH,21027,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
OR,13207555,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
PA,11777985,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
SC,73349,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
SD,76762,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
TX,5646802,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
WA,21346245,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
WI,2189965,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
XX,1739575,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2019,10,081040
-,126592473,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
AZ,936648,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
CA,46398451,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
DE,89259,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
FL,17470540,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
GA,8732136,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
ID,34431,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
IL,651392,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
MA,69870,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
ME,517998,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
MI,618899,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
MN,34800,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
NC,3705102,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
NJ,19337879,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
NY,715185,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
OR,6740271,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
PA,5803421,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
SC,134996,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
TX,1531950,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
WA,11316697,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
WI,17775,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
XX,1734773,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2017,07,081040
-,48864276,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
AZ,40821,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
CA,14524361,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
DC,180604,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
DE,494572,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
FL,12889651,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
GA,53495,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
IL,178091,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
MA,274098,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
MD,367508,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
ME,141066,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
MI,268306,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
MN,2902,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
MO,10109,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
NC,216504,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
ND,18339,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
NJ,7923323,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
NY,1075196,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
OR,505299,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
PA,6400073,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
SC,51500,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
TX,523231,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
UT,43085,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
WA,1861169,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
WI,132346,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
XX,688627,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,03,081040
-,35184060,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
AZ,162287,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
CA,8678831,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
DE,223072,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
FL,4485806,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
GA,71923,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
IL,4940,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
ME,144960,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
MI,657455,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
NJ,7195146,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
NY,18722,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
OR,74929,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
PA,3380172,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
TX,9331429,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
WA,70022,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
WI,35200,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
XX,649166,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2022,02,081040
-,225810880,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
AL,25000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
AR,158423,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
AZ,63967,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
CA,63714537,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
DC,180604,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
DE,559100,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
FL,39884944,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
GA,9150155,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
IL,1151156,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
IN,44785,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
KS,140000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
KY,24970,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
MA,1877877,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
MD,367508,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
ME,22830753,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
MI,1835505,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
MN,165320,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
MO,10109,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
MS,157585,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
NC,4119442,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
ND,18339,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
NJ,29366646,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
NY,1947162,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
OR,12986813,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
PA,7235872,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
SC,126537,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
SD,43000,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
TN,25547,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
TX,786616,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
UT,320354,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
VA,6048,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
WA,21167173,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
WI,3033056,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
WV,12497,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
XX,2273480,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2013,11,081040
-,163008971,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,10,081040
AL,69604,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,10,081040
AZ,1346095,081040,"CRANBERRIES, BLUEBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM, FRESH",2015,10,081040
