STATE,ALL_VAL_MO,E_COMMODITY,E_COMMODITY_LDESC,YEAR,MONTH,E_COMMODITY
-,61110202,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
AL,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
AR,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
AZ,826700,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
CA,13460430,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
CT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
FL,1722979,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
GA,44170,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
IA,332237,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
ID,4272246,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
IL,3664060,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
IN,24012,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
KS,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
KY,15932,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
MA,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
MD,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
ME,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
MI,3716463,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
MN,8166457,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
MO,620011,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
MT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
NC,56000,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
ND,17111,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
NE,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
NJ,246932,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
NM,598385,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
NV,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
NY,2468671,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
OH,344357,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
OK,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
OR,1793621,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
PA,1054048,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
SC,72241,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
SD,1005463,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
TN,169738,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
TX,2887448,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
UT,22600,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
VA,68964,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
VT,550145,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
WA,4217732,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
WI,8640825,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
XX,30224,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,11,040410
CT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
-,67903629,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
AL,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
AZ,1409958,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
CA,11148638,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
CO,93298,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
FL,1465032,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
GA,34339,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
IA,324779,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
ID,5737091,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
IL,2241922,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
IN,2988,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
KS,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
KY,14064,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
MA,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
MD,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
ME,39900,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
MI,5845266,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
MN,12363024,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
MO,849941,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
MT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
NC,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
ND,63495,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
NE,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
NJ,129152,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
NM,301631,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
NV,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
NY,2099687,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
OH,257489,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
OK,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
OR,1990390,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
PA,1240781,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
SC,27105,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
SD,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
TN,85390,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
TX,5706645,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
UT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
VA,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
VT,634906,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
WA,3858129,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
WI,9916775,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
XX,21814,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2021,08,040410
DE,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
-,59539864,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
AL,289180,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
AZ,75838,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
CA,12156202,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
CO,188515,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
FL,119369,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
GA,7380,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
IA,1046093,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
ID,6787863,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
IL,1875101,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
IN,21800,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
KS,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,03,040410
-,74031530,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
AL,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
AZ,1782869,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
CA,13767651,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
CO,293578,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
CT,24628,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
DE,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
FL,265548,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
GA,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
IA,1610530,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
ID,9830959,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
IL,2211562,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
IN,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
KS,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
KY,94230,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
LA,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
ME,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
MI,69894,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
MN,9103802,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
MO,1040331,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
MS,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
MT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
NC,8561,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
NE,319588,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
NJ,1700008,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
NM,2997970,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
NV,30800,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
NY,1027202,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
OH,1516147,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
OK,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
OR,936322,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
PA,1470329,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
SC,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
SD,87500,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
TN,2875925,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
TX,2540294,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
UT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
VA,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
VT,1358790,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
WA,4280852,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
WI,12718233,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
XX,67427,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2013,07,040410
FL,677976,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
-,50833048,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
AZ,536361,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
CA,12085411,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
CO,273743,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
CT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
GA,3508,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
IA,40437,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
ID,6650736,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
IL,2818908,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
IN,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
KS,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
KY,14000,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
LA,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
MA,153135,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
MD,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
ME,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
MI,42876,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
MN,7175857,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
MO,711328,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
MT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
NC,38867,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
ND,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
NH,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
NJ,173316,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
NM,971172,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
NV,145215,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
NY,676850,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
OH,309825,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
OR,36480,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
PA,2203786,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
SC,40000,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
SD,114987,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
TN,1420423,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
TX,430453,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
UT,44230,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
VA,79214,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
VT,1121922,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
WA,3048361,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
WI,8666667,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
XX,127004,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2017,10,040410
CT,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
-,41062345,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
AL,0,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
AZ,966332,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
CA,8658396,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
CO,139933,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
FL,419116,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
GA,178097,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
IA,140119,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
ID,3789406,040410,"WHEY AND MODIFIED WHEY, WHETHER OR NOT CONCENTRATED OR CONTAINING ADDED SWEETENERS",2018,07,040410
